row_id,store_id,store_type,store_size,region,dept_id,dept_name,week_date,weekly_sales,is_holiday,temperature,fuel_price,cpi,unemployment
5314,5,B,34875,North,10,Health & Beauty,2023-04-07,6725.39,0,94.4,2.738,135.326,8.504
5315,5,B,34875,North,11,Electronics,2023-04-07,20774.26,0,94.4,2.738,135.326,8.504
5316,5,B,34875,North,12,Apparel,2023-04-07,9619.75,0,94.4,2.738,135.326,8.504
5317,5,B,34875,North,13,Toys,2023-04-07,5829.56,0,94.4,2.738,135.326,8.504
5318,5,B,34875,North,14,Pharmacy,2023-04-07,13769.56,0,94.4,2.738,135.326,8.504
5319,5,B,34875,North,16,Home & Garden,2023-04-07,8673.34,0,94.4,2.738,135.326,8.504
5320,5,B,34875,North,17,Sporting Goods,2023-04-07,6314.31,0,94.4,2.738,135.326,8.504
5321,5,B,34875,North,18,Office Supplies,2023-04-07,4119.01,0,94.4,2.738,135.326,8.504
5322,5,B,34875,North,19,Pet Supplies,2023-04-07,5458.52,0,94.4,2.738,135.326,8.504
5323,5,B,34875,North,20,Automotive,2023-04-07,6586.94,0,94.4,2.738,135.326,8.504
5324,5,B,34875,North,21,Hardware,2023-04-07,3918.2,0,94.4,2.738,135.326,8.504
5325,5,B,34875,North,22,Furniture,2023-04-07,8436.56,0,94.4,2.738,135.326,8.504
5326,5,B,34875,North,23,Jewelry,2023-04-07,2842.23,0,94.4,2.738,135.326,8.504
5327,5,B,34875,North,24,Books & Media,2023-04-07,3310.64,0,94.4,2.738,135.326,8.504
5328,5,B,34875,North,25,Baby Products,2023-04-07,4768.29,0,94.4,2.738,135.326,8.504
5329,5,B,34875,North,1,Grocery,2023-04-14,30939.28,0,93.8,3.32,129.861,7.18
5330,5,B,34875,North,2,Dairy,2023-04-14,19191.52,0,93.8,3.32,129.861,7.18
5331,5,B,34875,North,3,Produce,2023-04-14,15761.23,0,93.8,3.32,129.861,7.18
5332,5,B,34875,North,4,Bakery,2023-04-14,7360.72,0,93.8,3.32,129.861,7.18
5333,5,B,34875,North,5,Frozen Foods,2023-04-14,9869.15,0,93.8,3.32,129.861,7.18
5334,5,B,34875,North,6,Meat & Seafood,2023-04-14,11951.13,0,93.8,3.32,129.861,7.18
5335,5,B,34875,North,7,Beverages,2023-04-14,10678.96,0,93.8,3.32,129.861,7.18
5336,5,B,34875,North,8,Snacks,2023-04-14,12089.16,0,93.8,3.32,129.861,7.18
5337,5,B,34875,North,9,Household,2023-04-14,8739.34,0,93.8,3.32,129.861,7.18
5338,5,B,34875,North,10,Health & Beauty,2023-04-14,8774.3,0,93.8,3.32,129.861,7.18
5339,5,B,34875,North,11,Electronics,2023-04-14,18512.55,0,93.8,3.32,129.861,7.18
5340,5,B,34875,North,12,Apparel,2023-04-14,9574.75,0,93.8,3.32,129.861,7.18
5341,5,B,34875,North,13,Toys,2023-04-14,5245.36,0,93.8,3.32,129.861,7.18
5342,5,B,34875,North,14,Pharmacy,2023-04-14,12686.35,0,93.8,3.32,129.861,7.18
5343,5,B,34875,North,16,Home & Garden,2023-04-14,8086.56,0,93.8,3.32,129.861,7.18
5344,5,B,34875,North,17,Sporting Goods,2023-04-14,6131.5,0,93.8,3.32,129.861,7.18
5345,5,B,34875,North,18,Office Supplies,2023-04-14,4058.05,0,93.8,3.32,129.861,7.18
5346,5,B,34875,North,19,Pet Supplies,2023-04-14,4833.66,0,93.8,3.32,129.861,7.18
5347,5,B,34875,North,20,Automotive,2023-04-14,7440.91,0,93.8,3.32,129.861,7.18
5348,5,B,34875,North,21,Hardware,2023-04-14,4363.48,0,93.8,3.32,129.861,7.18
5349,5,B,34875,North,22,Furniture,2023-04-14,9799.04,0,93.8,3.32,129.861,7.18
5350,5,B,34875,North,23,Jewelry,2023-04-14,2854.15,0,93.8,3.32,129.861,7.18
5351,5,B,34875,North,24,Books & Media,2023-04-14,2786.74,0,93.8,3.32,129.861,7.18
5352,5,B,34875,North,25,Baby Products,2023-04-14,4214.46,0,93.8,3.32,129.861,7.18
5353,5,B,34875,North,1,Grocery,2023-04-21,37612.89,0,72.7,3.734,130.184,8.833
5354,5,B,34875,North,2,Dairy,2023-04-21,15949.9,0,72.7,3.734,130.184,8.833
5355,5,B,34875,North,3,Produce,2023-04-21,13349.2,0,72.7,3.734,130.184,8.833
5356,5,B,34875,North,4,Bakery,2023-04-21,7383.76,0,72.7,3.734,130.184,8.833
5357,5,B,34875,North,5,Frozen Foods,2023-04-21,10561.09,0,72.7,3.734,130.184,8.833
5358,5,B,34875,North,6,Meat & Seafood,2023-04-21,11851.71,0,72.7,3.734,130.184,8.833
5359,5,B,34875,North,7,Beverages,2023-04-21,9757.95,0,72.7,3.734,130.184,8.833
5360,5,B,34875,North,8,Snacks,2023-04-21,12065.6,0,72.7,3.734,130.184,8.833
5361,5,B,34875,North,9,Household,2023-04-21,7641.21,0,72.7,3.734,130.184,8.833
5362,5,B,34875,North,10,Health & Beauty,2023-04-21,8216.08,0,72.7,3.734,130.184,8.833
5363,5,B,34875,North,11,Electronics,2023-04-21,18852.93,0,72.7,3.734,130.184,8.833
5364,5,B,34875,North,12,Apparel,2023-04-21,9802.08,0,72.7,3.734,130.184,8.833
5365,5,B,34875,North,13,Toys,2023-04-21,5957.56,0,72.7,3.734,130.184,8.833
5366,5,B,34875,North,14,Pharmacy,2023-04-21,12999.05,0,72.7,3.734,130.184,8.833
5367,5,B,34875,North,16,Home & Garden,2023-04-21,7679.87,0,72.7,3.734,130.184,8.833
5368,5,B,34875,North,17,Sporting Goods,2023-04-21,5112.3,0,72.7,3.734,130.184,8.833
5369,5,B,34875,North,18,Office Supplies,2023-04-21,3977.86,0,72.7,3.734,130.184,8.833
5370,5,B,34875,North,19,Pet Supplies,2023-04-21,5175.22,0,72.7,3.734,130.184,8.833
5371,5,B,34875,North,20,Automotive,2023-04-21,7307.47,0,72.7,3.734,130.184,8.833
5372,5,B,34875,North,21,Hardware,2023-04-21,4238.15,0,72.7,3.734,130.184,8.833
5373,5,B,34875,North,22,Furniture,2023-04-21,10581.98,0,72.7,3.734,130.184,8.833
5374,5,B,34875,North,23,Jewelry,2023-04-21,2907.51,0,72.7,3.734,130.184,8.833
5375,5,B,34875,North,24,Books & Media,2023-04-21,3379.27,0,72.7,3.734,130.184,8.833
5376,5,B,34875,North,25,Baby Products,2023-04-21,4689.08,0,72.7,3.734,130.184,8.833
5377,5,B,34875,North,1,Grocery,2023-04-28,34653.08,0,65.6,2.986,136.711,8.018
5378,5,B,34875,North,2,Dairy,2023-04-28,17663.26,0,65.6,2.986,136.711,8.018
5379,5,B,34875,North,3,Produce,2023-04-28,13502.14,0,65.6,2.986,136.711,8.018
5380,5,B,34875,North,4,Bakery,2023-04-28,6906.54,0,65.6,2.986,136.711,8.018
5381,5,B,34875,North,5,Frozen Foods,2023-04-28,9278.15,0,65.6,2.986,136.711,8.018
5382,5,B,34875,North,6,Meat & Seafood,2023-04-28,14249.89,0,65.6,2.986,136.711,8.018
5383,5,B,34875,North,7,Beverages,2023-04-28,9652.97,0,65.6,2.986,136.711,8.018
5384,5,B,34875,North,8,Snacks,2023-04-28,11911.33,0,65.6,2.986,136.711,8.018
5385,5,B,34875,North,9,Household,2023-04-28,9864.68,0,65.6,2.986,136.711,8.018
5386,5,B,34875,North,10,Health & Beauty,2023-04-28,8321.59,0,65.6,2.986,136.711,8.018
5387,5,B,34875,North,11,Electronics,2023-04-28,19361.45,0,65.6,2.986,136.711,8.018
5388,5,B,34875,North,12,Apparel,2023-04-28,9872.43,0,65.6,2.986,136.711,8.018
5389,5,B,34875,North,13,Toys,2023-04-28,5569.88,0,65.6,2.986,136.711,8.018
5390,5,B,34875,North,14,Pharmacy,2023-04-28,14997.43,0,65.6,2.986,136.711,8.018
5391,5,B,34875,North,16,Home & Garden,2023-04-28,7966.61,0,65.6,2.986,136.711,8.018
5392,5,B,34875,North,17,Sporting Goods,2023-04-28,6030.81,0,65.6,2.986,136.711,8.018
5393,5,B,34875,North,18,Office Supplies,2023-04-28,3470.22,0,65.6,2.986,136.711,8.018
5394,5,B,34875,North,19,Pet Supplies,2023-04-28,5659.12,0,65.6,2.986,136.711,8.018
5395,5,B,34875,North,20,Automotive,2023-04-28,7014.12,0,65.6,2.986,136.711,8.018
5396,5,B,34875,North,21,Hardware,2023-04-28,4861.52,0,65.6,2.986,136.711,8.018
5397,5,B,34875,North,22,Furniture,2023-04-28,11101.78,0,65.6,2.986,136.711,8.018
5398,5,B,34875,North,23,Jewelry,2023-04-28,2723.31,0,65.6,2.986,136.711,8.018
5399,5,B,34875,North,24,Books & Media,2023-04-28,3701.44,0,65.6,2.986,136.711,8.018
5400,5,B,34875,North,25,Baby Products,2023-04-28,4132.73,0,65.6,2.986,136.711,8.018
5401,5,B,34875,North,1,Grocery,2023-05-05,39049.71,0,86.8,2.745,131.998,7.081
5402,5,B,34875,North,2,Dairy,2023-05-05,16859.51,0,86.8,2.745,131.998,7.081
5403,5,B,34875,North,3,Produce,2023-05-05,14736.38,0,86.8,2.745,131.998,7.081
5404,5,B,34875,North,4,Bakery,2023-05-05,8301.95,0,86.8,2.745,131.998,7.081
5405,5,B,34875,North,5,Frozen Foods,2023-05-05,10785.43,0,86.8,2.745,131.998,7.081
5406,5,B,34875,North,6,Meat & Seafood,2023-05-05,14643.04,0,86.8,2.745,131.998,7.081
5407,5,B,34875,North,7,Beverages,2023-05-05,11861.92,0,86.8,2.745,131.998,7.081
5408,5,B,34875,North,8,Snacks,2023-05-05,10977.48,0,86.8,2.745,131.998,7.081
5409,5,B,34875,North,9,Household,2023-05-05,10110.69,0,86.8,2.745,131.998,7.081
5410,5,B,34875,North,10,Health & Beauty,2023-05-05,7392.13,0,86.8,2.745,131.998,7.081
5411,5,B,34875,North,11,Electronics,2023-05-05,18963.33,0,86.8,2.745,131.998,7.081
5412,5,B,34875,North,12,Apparel,2023-05-05,9394.32,0,86.8,2.745,131.998,7.081
5413,5,B,34875,North,13,Toys,2023-05-05,5914.06,0,86.8,2.745,131.998,7.081
5414,5,B,34875,North,14,Pharmacy,2023-05-05,15614.1,0,86.8,2.745,131.998,7.081
5415,5,B,34875,North,16,Home & Garden,2023-05-05,9632.33,0,86.8,2.745,131.998,7.081
5416,5,B,34875,North,17,Sporting Goods,2023-05-05,6193.55,0,86.8,2.745,131.998,7.081
5417,5,B,34875,North,18,Office Supplies,2023-05-05,3759.85,0,86.8,2.745,131.998,7.081
5418,5,B,34875,North,19,Pet Supplies,2023-05-05,5910.78,0,86.8,2.745,131.998,7.081
5419,5,B,34875,North,20,Automotive,2023-05-05,7591.06,0,86.8,2.745,131.998,7.081
5420,5,B,34875,North,21,Hardware,2023-05-05,4262.67,0,86.8,2.745,131.998,7.081
5421,5,B,34875,North,22,Furniture,2023-05-05,10307.52,0,86.8,2.745,131.998,7.081
5422,5,B,34875,North,23,Jewelry,2023-05-05,3062.34,0,86.8,2.745,131.998,7.081
5423,5,B,34875,North,24,Books & Media,2023-05-05,3633.36,0,86.8,2.745,131.998,7.081
5424,5,B,34875,North,25,Baby Products,2023-05-05,4637.54,0,86.8,2.745,131.998,7.081
5425,5,B,34875,North,1,Grocery,2023-05-12,38612.76,0,48.8,3.214,127.055,6.95
5426,5,B,34875,North,2,Dairy,2023-05-12,18265.54,0,48.8,3.214,127.055,6.95
5427,5,B,34875,North,3,Produce,2023-05-12,14565.47,0,48.8,3.214,127.055,6.95
5428,5,B,34875,North,4,Bakery,2023-05-12,8181.65,0,48.8,3.214,127.055,6.95
5429,5,B,34875,North,5,Frozen Foods,2023-05-12,9403.45,0,48.8,3.214,127.055,6.95
5430,5,B,34875,North,6,Meat & Seafood,2023-05-12,14624.98,0,48.8,3.214,127.055,6.95
5431,5,B,34875,North,7,Beverages,2023-05-12,10642.36,0,48.8,3.214,127.055,6.95
5432,5,B,34875,North,8,Snacks,2023-05-12,11206.36,0,48.8,3.214,127.055,6.95
5433,5,B,34875,North,9,Household,2023-05-12,8653.6,0,48.8,3.214,127.055,6.95
5434,5,B,34875,North,10,Health & Beauty,2023-05-12,8111.32,0,48.8,3.214,127.055,6.95
5435,5,B,34875,North,11,Electronics,2023-05-12,17805.65,0,48.8,3.214,127.055,6.95
5436,5,B,34875,North,12,Apparel,2023-05-12,12323.21,0,48.8,3.214,127.055,6.95
5437,5,B,34875,North,13,Toys,2023-05-12,7213.38,0,48.8,3.214,127.055,6.95
5438,5,B,34875,North,14,Pharmacy,2023-05-12,13908.3,0,48.8,3.214,127.055,6.95
5439,5,B,34875,North,16,Home & Garden,2023-05-12,9594.11,0,48.8,3.214,127.055,6.95
5440,5,B,34875,North,17,Sporting Goods,2023-05-12,6299.14,0,48.8,3.214,127.055,6.95
5441,5,B,34875,North,18,Office Supplies,2023-05-12,3895.17,0,48.8,3.214,127.055,6.95
5442,5,B,34875,North,19,Pet Supplies,2023-05-12,5118.78,0,48.8,3.214,127.055,6.95
5443,5,B,34875,North,20,Automotive,2023-05-12,8199.43,0,48.8,3.214,127.055,6.95
5444,5,B,34875,North,21,Hardware,2023-05-12,5315.23,0,48.8,3.214,127.055,6.95
5445,5,B,34875,North,22,Furniture,2023-05-12,8710.2,0,48.8,3.214,127.055,6.95
5446,5,B,34875,North,23,Jewelry,2023-05-12,2823.37,0,48.8,3.214,127.055,6.95
5447,5,B,34875,North,24,Books & Media,2023-05-12,3217.45,0,48.8,3.214,127.055,6.95
5448,5,B,34875,North,25,Baby Products,2023-05-12,4638.65,0,48.8,3.214,127.055,6.95
5449,5,B,34875,North,1,Grocery,2023-05-19,34054.59,0,56.8,4.047,126.263,8.558
5450,5,B,34875,North,2,Dairy,2023-05-19,15245.08,0,56.8,4.047,126.263,8.558
5451,5,B,34875,North,3,Produce,2023-05-19,18086.49,0,56.8,4.047,126.263,8.558
5452,5,B,34875,North,4,Bakery,2023-05-19,7127.46,0,56.8,4.047,126.263,8.558
5453,5,B,34875,North,5,Frozen Foods,2023-05-19,9707.35,0,56.8,4.047,126.263,8.558
5454,5,B,34875,North,6,Meat & Seafood,2023-05-19,12036.12,0,56.8,4.047,126.263,8.558
5455,5,B,34875,North,7,Beverages,2023-05-19,11425.98,0,56.8,4.047,126.263,8.558
5456,5,B,34875,North,8,Snacks,2023-05-19,11294.8,0,56.8,4.047,126.263,8.558
5457,5,B,34875,North,9,Household,2023-05-19,8451.55,0,56.8,4.047,126.263,8.558
5458,5,B,34875,North,10,Health & Beauty,2023-05-19,7469.57,0,56.8,4.047,126.263,8.558
5459,5,B,34875,North,11,Electronics,2023-05-19,19574.42,0,56.8,4.047,126.263,8.558
5460,5,B,34875,North,12,Apparel,2023-05-19,10871.59,0,56.8,4.047,126.263,8.558
5461,5,B,34875,North,13,Toys,2023-05-19,6002.11,0,56.8,4.047,126.263,8.558
5462,5,B,34875,North,14,Pharmacy,2023-05-19,14990.74,0,56.8,4.047,126.263,8.558
5463,5,B,34875,North,16,Home & Garden,2023-05-19,9658.99,0,56.8,4.047,126.263,8.558
5464,5,B,34875,North,17,Sporting Goods,2023-05-19,6349.93,0,56.8,4.047,126.263,8.558
5465,5,B,34875,North,18,Office Supplies,2023-05-19,3645.44,0,56.8,4.047,126.263,8.558
5466,5,B,34875,North,19,Pet Supplies,2023-05-19,6217.82,0,56.8,4.047,126.263,8.558
5467,5,B,34875,North,20,Automotive,2023-05-19,7856.33,0,56.8,4.047,126.263,8.558
5468,5,B,34875,North,21,Hardware,2023-05-19,4761.63,0,56.8,4.047,126.263,8.558
5469,5,B,34875,North,22,Furniture,2023-05-19,10125.2,0,56.8,4.047,126.263,8.558
5470,5,B,34875,North,23,Jewelry,2023-05-19,2822.9,0,56.8,4.047,126.263,8.558
5471,5,B,34875,North,24,Books & Media,2023-05-19,3026.79,0,56.8,4.047,126.263,8.558
5472,5,B,34875,North,25,Baby Products,2023-05-19,5689.89,0,56.8,4.047,126.263,8.558
5473,5,B,34875,North,1,Grocery,2023-05-26,31070.39,0,68.8,2.848,136.181,8.727
5474,5,B,34875,North,2,Dairy,2023-05-26,18924.13,0,68.8,2.848,136.181,8.727
5475,5,B,34875,North,3,Produce,2023-05-26,14881.57,0,68.8,2.848,136.181,8.727
5476,5,B,34875,North,4,Bakery,2023-05-26,7731.72,0,68.8,2.848,136.181,8.727
5477,5,B,34875,North,5,Frozen Foods,2023-05-26,11690.26,0,68.8,2.848,136.181,8.727
5478,5,B,34875,North,6,Meat & Seafood,2023-05-26,12990.23,0,68.8,2.848,136.181,8.727
5479,5,B,34875,North,7,Beverages,2023-05-26,11894.03,0,68.8,2.848,136.181,8.727
5480,5,B,34875,North,8,Snacks,2023-05-26,13382.19,0,68.8,2.848,136.181,8.727
5481,5,B,34875,North,9,Household,2023-05-26,8486.98,0,68.8,2.848,136.181,8.727
5482,5,B,34875,North,10,Health & Beauty,2023-05-26,8381.39,0,68.8,2.848,136.181,8.727
5483,5,B,34875,North,11,Electronics,2023-05-26,18695.98,0,68.8,2.848,136.181,8.727
5484,5,B,34875,North,12,Apparel,2023-05-26,12649.54,0,68.8,2.848,136.181,8.727
5485,5,B,34875,North,13,Toys,2023-05-26,5777.67,0,68.8,2.848,136.181,8.727
5486,5,B,34875,North,14,Pharmacy,2023-05-26,15816.74,0,68.8,2.848,136.181,8.727
5487,5,B,34875,North,16,Home & Garden,2023-05-26,7696.52,0,68.8,2.848,136.181,8.727
5488,5,B,34875,North,17,Sporting Goods,2023-05-26,5546.86,0,68.8,2.848,136.181,8.727
5489,5,B,34875,North,18,Office Supplies,2023-05-26,3386.34,0,68.8,2.848,136.181,8.727
5490,5,B,34875,North,19,Pet Supplies,2023-05-26,4943.07,0,68.8,2.848,136.181,8.727
5491,5,B,34875,North,20,Automotive,2023-05-26,7286.22,0,68.8,2.848,136.181,8.727
5492,5,B,34875,North,21,Hardware,2023-05-26,4218.42,0,68.8,2.848,136.181,8.727
5493,5,B,34875,North,22,Furniture,2023-05-26,11102.01,0,68.8,2.848,136.181,8.727
5494,5,B,34875,North,23,Jewelry,2023-05-26,2614.71,0,68.8,2.848,136.181,8.727
5495,5,B,34875,North,24,Books & Media,2023-05-26,3525.46,0,68.8,2.848,136.181,8.727
5496,5,B,34875,North,25,Baby Products,2023-05-26,5652.33,0,68.8,2.848,136.181,8.727
5497,5,B,34875,North,1,Grocery,2023-06-02,42848.93,0,46.5,3.026,134.414,7.352
5498,5,B,34875,North,2,Dairy,2023-06-02,17831.27,0,46.5,3.026,134.414,7.352
5499,5,B,34875,North,3,Produce,2023-06-02,16438.5,0,46.5,3.026,134.414,7.352
5500,5,B,34875,North,4,Bakery,2023-06-02,9135.07,0,46.5,3.026,134.414,7.352
5501,5,B,34875,North,5,Frozen Foods,2023-06-02,10633.69,0,46.5,3.026,134.414,7.352
5502,5,B,34875,North,6,Meat & Seafood,2023-06-02,16277.76,0,46.5,3.026,134.414,7.352
5503,5,B,34875,North,7,Beverages,2023-06-02,13960.71,0,46.5,3.026,134.414,7.352
5504,5,B,34875,North,8,Snacks,2023-06-02,12183.78,0,46.5,3.026,134.414,7.352
5505,5,B,34875,North,9,Household,2023-06-02,9952.37,0,46.5,3.026,134.414,7.352
5506,5,B,34875,North,10,Health & Beauty,2023-06-02,9601.06,0,46.5,3.026,134.414,7.352
5507,5,B,34875,North,11,Electronics,2023-06-02,17776.17,0,46.5,3.026,134.414,7.352
5508,5,B,34875,North,12,Apparel,2023-06-02,12816.5,0,46.5,3.026,134.414,7.352
5509,5,B,34875,North,13,Toys,2023-06-02,7244.41,0,46.5,3.026,134.414,7.352
5510,5,B,34875,North,14,Pharmacy,2023-06-02,16787.15,0,46.5,3.026,134.414,7.352
5511,5,B,34875,North,16,Home & Garden,2023-06-02,9654.59,0,46.5,3.026,134.414,7.352
5512,5,B,34875,North,17,Sporting Goods,2023-06-02,5497.75,0,46.5,3.026,134.414,7.352
5513,5,B,34875,North,18,Office Supplies,2023-06-02,4568.55,0,46.5,3.026,134.414,7.352
5514,5,B,34875,North,19,Pet Supplies,2023-06-02,5109.2,0,46.5,3.026,134.414,7.352
5515,5,B,34875,North,20,Automotive,2023-06-02,8231.6,0,46.5,3.026,134.414,7.352
5516,5,B,34875,North,21,Hardware,2023-06-02,5237.48,0,46.5,3.026,134.414,7.352
5517,5,B,34875,North,22,Furniture,2023-06-02,10123.3,0,46.5,3.026,134.414,7.352
5518,5,B,34875,North,23,Jewelry,2023-06-02,3296.81,0,46.5,3.026,134.414,7.352
5519,5,B,34875,North,24,Books & Media,2023-06-02,3474.24,0,46.5,3.026,134.414,7.352
5520,5,B,34875,North,25,Baby Products,2023-06-02,5757.83,0,46.5,3.026,134.414,7.352
5521,5,B,34875,North,1,Grocery,2023-06-09,37607.83,0,40.9,4.1,130.229,8.451
5522,5,B,34875,North,2,Dairy,2023-06-09,20498.78,0,40.9,4.1,130.229,8.451
5523,5,B,34875,North,3,Produce,2023-06-09,15945.92,0,40.9,4.1,130.229,8.451
5524,5,B,34875,North,4,Bakery,2023-06-09,8141.23,0,40.9,4.1,130.229,8.451
5525,5,B,34875,North,5,Frozen Foods,2023-06-09,9567.21,0,40.9,4.1,130.229,8.451
5526,5,B,34875,North,6,Meat & Seafood,2023-06-09,14233.99,0,40.9,4.1,130.229,8.451
5527,5,B,34875,North,7,Beverages,2023-06-09,10917.57,0,40.9,4.1,130.229,8.451
5528,5,B,34875,North,8,Snacks,2023-06-09,14830.22,0,40.9,4.1,130.229,8.451
5529,5,B,34875,North,9,Household,2023-06-09,10339.71,0,40.9,4.1,130.229,8.451
5530,5,B,34875,North,10,Health & Beauty,2023-06-09,8288.17,0,40.9,4.1,130.229,8.451
5531,5,B,34875,North,11,Electronics,2023-06-09,22938.58,0,40.9,4.1,130.229,8.451
5532,5,B,34875,North,12,Apparel,2023-06-09,13157.53,0,40.9,4.1,130.229,8.451
5533,5,B,34875,North,13,Toys,2023-06-09,7610.91,0,40.9,4.1,130.229,8.451
5534,5,B,34875,North,14,Pharmacy,2023-06-09,13662.26,0,40.9,4.1,130.229,8.451
5535,5,B,34875,North,16,Home & Garden,2023-06-09,9945.07,0,40.9,4.1,130.229,8.451
5536,5,B,34875,North,17,Sporting Goods,2023-06-09,6673.97,0,40.9,4.1,130.229,8.451
5537,5,B,34875,North,18,Office Supplies,2023-06-09,4143.88,0,40.9,4.1,130.229,8.451
5538,5,B,34875,North,19,Pet Supplies,2023-06-09,4958.55,0,40.9,4.1,130.229,8.451
5539,5,B,34875,North,20,Automotive,2023-06-09,8550.93,0,40.9,4.1,130.229,8.451
5540,5,B,34875,North,21,Hardware,2023-06-09,4818.24,0,40.9,4.1,130.229,8.451
5541,5,B,34875,North,22,Furniture,2023-06-09,11015.28,0,40.9,4.1,130.229,8.451
5542,5,B,34875,North,23,Jewelry,2023-06-09,3418.67,0,40.9,4.1,130.229,8.451
5543,5,B,34875,North,24,Books & Media,2023-06-09,3329.25,0,40.9,4.1,130.229,8.451
5544,5,B,34875,North,25,Baby Products,2023-06-09,4598.69,0,40.9,4.1,130.229,8.451
5545,5,B,34875,North,1,Grocery,2023-06-16,43561.98,0,99.9,3.106,126.452,6.251
5546,5,B,34875,North,2,Dairy,2023-06-16,20090.66,0,99.9,3.106,126.452,6.251
5547,5,B,34875,North,3,Produce,2023-06-16,15481.68,0,99.9,3.106,126.452,6.251
5548,5,B,34875,North,4,Bakery,2023-06-16,7180.64,0,99.9,3.106,126.452,6.251
5549,5,B,34875,North,5,Frozen Foods,2023-06-16,12487.35,0,99.9,3.106,126.452,6.251
5550,5,B,34875,North,6,Meat & Seafood,2023-06-16,14986.07,0,99.9,3.106,126.452,6.251
5551,5,B,34875,North,7,Beverages,2023-06-16,12806.21,0,99.9,3.106,126.452,6.251
5552,5,B,34875,North,8,Snacks,2023-06-16,11906.19,0,99.9,3.106,126.452,6.251
5553,5,B,34875,North,9,Household,2023-06-16,9562.19,0,99.9,3.106,126.452,6.251
5554,5,B,34875,North,10,Health & Beauty,2023-06-16,9614.49,0,99.9,3.106,126.452,6.251
5555,5,B,34875,North,11,Electronics,2023-06-16,17088.81,0,99.9,3.106,126.452,6.251
5556,5,B,34875,North,12,Apparel,2023-06-16,11321.04,0,99.9,3.106,126.452,6.251
5557,5,B,34875,North,13,Toys,2023-06-16,5804.22,0,99.9,3.106,126.452,6.251
5558,5,B,34875,North,14,Pharmacy,2023-06-16,17950.99,0,99.9,3.106,126.452,6.251
5559,5,B,34875,North,16,Home & Garden,2023-06-16,8259.02,0,99.9,3.106,126.452,6.251
5560,5,B,34875,North,17,Sporting Goods,2023-06-16,7097.88,0,99.9,3.106,126.452,6.251
5561,5,B,34875,North,18,Office Supplies,2023-06-16,4427.36,0,99.9,3.106,126.452,6.251
5562,5,B,34875,North,19,Pet Supplies,2023-06-16,6204.51,0,99.9,3.106,126.452,6.251
5563,5,B,34875,North,20,Automotive,2023-06-16,6544.51,0,99.9,3.106,126.452,6.251
5564,5,B,34875,North,21,Hardware,2023-06-16,5196.51,0,99.9,3.106,126.452,6.251
5565,5,B,34875,North,22,Furniture,2023-06-16,10687.43,0,99.9,3.106,126.452,6.251
5566,5,B,34875,North,23,Jewelry,2023-06-16,3115.55,0,99.9,3.106,126.452,6.251
5567,5,B,34875,North,24,Books & Media,2023-06-16,3190.01,0,99.9,3.106,126.452,6.251
5568,5,B,34875,North,25,Baby Products,2023-06-16,5374.66,0,99.9,3.106,126.452,6.251
5569,5,B,34875,North,1,Grocery,2023-06-23,35270.03,0,91.7,2.897,135.637,7.186
5570,5,B,34875,North,2,Dairy,2023-06-23,17276.1,0,91.7,2.897,135.637,7.186
5571,5,B,34875,North,3,Produce,2023-06-23,16752.86,0,91.7,2.897,135.637,7.186
5572,5,B,34875,North,4,Bakery,2023-06-23,8387.89,0,91.7,2.897,135.637,7.186
5573,5,B,34875,North,5,Frozen Foods,2023-06-23,11390.05,0,91.7,2.897,135.637,7.186
5574,5,B,34875,North,6,Meat & Seafood,2023-06-23,15950.92,0,91.7,2.897,135.637,7.186
5575,5,B,34875,North,7,Beverages,2023-06-23,12537.97,0,91.7,2.897,135.637,7.186
5576,5,B,34875,North,8,Snacks,2023-06-23,13438.16,0,91.7,2.897,135.637,7.186
5577,5,B,34875,North,9,Household,2023-06-23,11257.45,0,91.7,2.897,135.637,7.186
5578,5,B,34875,North,10,Health & Beauty,2023-06-23,7754.32,0,91.7,2.897,135.637,7.186
5579,5,B,34875,North,11,Electronics,2023-06-23,17169.01,0,91.7,2.897,135.637,7.186
5580,5,B,34875,North,12,Apparel,2023-06-23,11005.52,0,91.7,2.897,135.637,7.186
5581,5,B,34875,North,13,Toys,2023-06-23,6318.58,0,91.7,2.897,135.637,7.186
5582,5,B,34875,North,14,Pharmacy,2023-06-23,13856.82,0,91.7,2.897,135.637,7.186
5583,5,B,34875,North,16,Home & Garden,2023-06-23,9141.16,0,91.7,2.897,135.637,7.186
5584,5,B,34875,North,17,Sporting Goods,2023-06-23,5375.29,0,91.7,2.897,135.637,7.186
5585,5,B,34875,North,18,Office Supplies,2023-06-23,4523.29,0,91.7,2.897,135.637,7.186
5586,5,B,34875,North,19,Pet Supplies,2023-06-23,5774.03,0,91.7,2.897,135.637,7.186
5587,5,B,34875,North,20,Automotive,2023-06-23,8448.35,0,91.7,2.897,135.637,7.186
5588,5,B,34875,North,21,Hardware,2023-06-23,5199.59,0,91.7,2.897,135.637,7.186
5589,5,B,34875,North,22,Furniture,2023-06-23,11448.5,0,91.7,2.897,135.637,7.186
5590,5,B,34875,North,23,Jewelry,2023-06-23,3366.05,0,91.7,2.897,135.637,7.186
5591,5,B,34875,North,24,Books & Media,2023-06-23,3357.54,0,91.7,2.897,135.637,7.186
5592,5,B,34875,North,25,Baby Products,2023-06-23,5723.07,0,91.7,2.897,135.637,7.186
